u,v,key,osmid,name,highway,oneway,length,geometry_wkt
1998337865,1861719206,0,189172605,Jirón Coronel Barriga,residential,False,69.699656837663,"LINESTRING (-70.0279661 -15.8435175, -70.0286115 -15.8436036)"
1998337865,1998337602,0,23770175,Jirón Áncash,residential,False,140.95976734017586,"LINESTRING (-70.0279661 -15.8435175, -70.0280012 -15.843368, -70.028349 -15.842305)"
1998337867,827317323,0,676139567,Jirón Chucuito,residential,False,110.27117087247188,"LINESTRING (-70.0231479 -15.8434575, -70.0238677 -15.8441674)"
1998337867,255151531,0,23788978,Jirón Tacna,residential,True,90.50274307059999,"LINESTRING (-70.0231479 -15.8434575, -70.0233067 -15.8431165, -70.0235667 -15.8427542)"
1998337867,1998338100,0,"[189172596, 189172517]",Jirón Chucuito,residential,False,206.98494780679772,"LINESTRING (-70.0231479 -15.8434575, -70.0229143 -15.8433516, -70.0228724 -15.8433463, -70.0228462 -15.8433551, -70.0228263 -15.8433673, -70.0220318 -15.8446846)"
1998337880,1998337705,0,189172504,Avenida Simón Bolívar,tertiary,True,71.48176827999323,"LINESTRING (-70.0187078 -15.8435438, -70.018912 -15.8429317)"
1998337880,1998337886,0,435505224,Jirón Victoria,tertiary,True,9.199921884021592,"LINESTRING (-70.0187078 -15.8435438, -70.0187902 -15.8435675)"
1998337886,255151507,0,23562942,Avenida Simón Bolívar,tertiary,True,7.870839615689047,"LINESTRING (-70.0187902 -15.8435675, -70.0187674 -15.8436348)"
1998337891,1998337849,0,676419807,nan,residential,False,4.457595352683502,"LINESTRING (-70.0315299 -15.8434519, -70.0315048 -15.8434199)"
1998337891,1998337899,0,1173891226,Avenida Circunvalación,trunk,True,58.399739494972096,"LINESTRING (-70.0315299 -15.8434519, -70.0310171 -15.8436321)"
1998337891,8213818632,0,676419807,nan,residential,False,110.90844328600842,"LINESTRING (-70.0315299 -15.8434519, -70.0315833 -15.8435022, -70.0316218 -15.8435535, -70.0317335 -15.8437865, -70.0319186 -15.8443654)"
1998337895,1998337905,0,189172550,nan,residential,False,50.599713295545925,"LINESTRING (-70.0368282 -15.8436034, -70.0372906 -15.8436993)"
1998337895,1998337948,0,189172602,nan,residential,False,40.84751831622147,"LINESTRING (-70.0368282 -15.8436034, -70.0367783 -15.8439676)"
1998337895,1998337855,0,189172550,nan,residential,False,34.93531123676188,"LINESTRING (-70.0368282 -15.8436034, -70.0366865 -15.8435707, -70.0366202 -15.8435428, -70.0365226 -15.8434972)"
1998337896,255151500,0,23774540,Jirón Victoria,tertiary,True,90.95858819931611,"LINESTRING (-70.0186857 -15.8436101, -70.017874 -15.8433664)"
1998337896,1998337880,0,189172504,Avenida Simón Bolívar,tertiary,True,7.742001996152572,"LINESTRING (-70.0186857 -15.8436101, -70.0187078 -15.8435438)"
1998337897,827317251,0,189172759,nan,residential,False,101.6253182940543,"LINESTRING (-70.0258768 -15.8436462, -70.0251004 -15.8431195)"
1998337897,1998337976,0,189172759,nan,residential,False,93.96512288930792,"LINESTRING (-70.0258768 -15.8436462, -70.0266242 -15.8440902)"
1998337897,1998338067,0,189172522,nan,residential,False,141.200403902216,"LINESTRING (-70.0258768 -15.8436462, -70.0254688 -15.8440769, -70.0252432 -15.8443263, -70.0249913 -15.8445878)"
1998337898,1998337922,0,189172583,nan,residential,False,35.50847641739572,"LINESTRING (-70.0267573 -15.8436711, -70.027062 -15.8437978)"
1998337898,1998337976,0,189172741,Jirón Lima,residential,True,48.728310445574536,"LINESTRING (-70.0267573 -15.8436711, -70.0266242 -15.8440902)"
1998337899,10907243656,0,189172681,nan,residential,False,5.017427949968898,"LINESTRING (-70.0310171 -15.8436321, -70.0310115 -15.8435873)"
1998337899,1998338251,0,189172681,nan,residential,False,182.70863865995938,"LINESTRING (-70.0310171 -15.8436321, -70.0312617 -15.8452583)"
1998337899,1861719207,0,1173891226,Avenida Circunvalación,trunk,True,66.39112782506783,"LINESTRING (-70.0310171 -15.8436321, -70.0304351 -15.8438395)"
1998337903,1998337630,0,189172520,nan,residential,False,142.63197301722167,"LINESTRING (-70.0392663 -15.8436929, -70.0392652 -15.8434876, -70.0392747 -15.8434007, -70.0392805 -15.8432722, -70.039255 -15.8431459, -70.0391975 -15.8430216, -70.0390691 -15.8428653, -70.0388886 -15.8426505, -70.0388152 -15.8425519)"
1998337903,1998337926,0,189172550,nan,residential,False,107.11472036436314,"LINESTRING (-70.0392663 -15.8436929, -70.0390195 -15.8438676, -70.0389992 -15.8438761, -70.0389759 -15.8438788, -70.0383325 -15.8437946)"
1998337903,8037498380,0,189172716,nan,residential,False,112.9831706924754,"LINESTRING (-70.0392663 -15.8436929, -70.0388105 -15.8434045, -70.0386452 -15.843277, -70.0384081 -15.8431021)"
1998337903,1998338306,0,189172716,nan,residential,False,492.5671346567365,"LINESTRING (-70.0392663 -15.8436929, -70.0398082 -15.8439925, -70.0410482 -15.8445628, -70.0410956 -15.8446083, -70.0411265 -15.8446727, -70.0411495 -15.8447483, -70.0411684 -15.8448017, -70.0412083 -15.8448884, -70.0412278 -15.8449346, -70.0412414 -15.8449892, -70.0412643 -15.8450249, -70.0413387 -15.8450972, -70.0414269 -15.8451468, -70.0414882 -15.8451827, -70.0415735 -15.8452426, -70.0416693 -15.8453001, -70.0420361 -15.8455648, -70.04214 -15.8456003, -70.0422664 -15.8455983, -70.04236 -15.8455694, -70.0424726 -15.8455255, -70.0426818 -15.8454778, -70.0431191 -15.8454068)"
1998337905,1998337914,0,189172550,nan,residential,False,54.19471707326506,"LINESTRING (-70.0372906 -15.8436993, -70.0377949 -15.843746)"
1998337905,1998337895,0,189172550,nan,residential,False,50.599713295545925,"LINESTRING (-70.0372906 -15.8436993, -70.0368282 -15.8436034)"
1998337905,1998337994,0,189172570,nan,residential,False,66.90793305990604,"LINESTRING (-70.0372906 -15.8436993, -70.0372893 -15.843898, -70.0372728 -15.8443007)"
1998337907,1998337960,0,189172733,Jirón Cusco,residential,False,35.999587695783404,"LINESTRING (-70.029857 -15.8436655, -70.029966 -15.8439718)"
1998337907,1998337840,0,189172733,Jirón Cusco,residential,False,30.479353041463295,"LINESTRING (-70.029857 -15.8436655, -70.0297693 -15.8434047)"
1998337907,1998337968,0,189172515,nan,residential,False,136.81530117638198,"LINESTRING (-70.029857 -15.8436655, -70.0292193 -15.8438553, -70.0286315 -15.8440174)"
1998337914,5585292246,0,189172537,nan,residential,False,96.36430757411122,"LINESTRING (-70.0377949 -15.843746, -70.0378946 -15.8446073)"
1998337914,1998337926,0,189172550,nan,residential,False,57.760832737211274,"LINESTRING (-70.0377949 -15.843746, -70.0383325 -15.8437946)"
1998337914,1998337905,0,189172550,nan,residential,False,54.19471707326506,"LINESTRING (-70.0377949 -15.843746, -70.0372906 -15.8436993)"
1998337914,1998337707,0,189172537,nan,residential,False,87.47090312356116,"LINESTRING (-70.0377949 -15.843746, -70.0377381 -15.8432381, -70.0377273 -15.8431318, -70.0377242 -15.8430386, -70.0377307 -15.8429631)"
1998337918,10907243656,0,189172485,Avenida Circunvalación,trunk,True,67.0797536889873,"LINESTRING (-70.0304184 -15.8437832, -70.0310115 -15.8435873)"
1998337918,1861719207,0,189172543,Jirón Huancané,residential,False,6.510177475204947,"LINESTRING (-70.0304184 -15.8437832, -70.0304351 -15.8438395)"
1998337918,257542696,0,189172543,Jirón Huancané,residential,False,69.37486707062648,"LINESTRING (-70.0304184 -15.8437832, -70.0301978 -15.8431965)"
1998337920,1998337774,0,189172629,nan,residential,False,66.09817434214582,"LINESTRING (-70.0192195 -15.8437643, -70.019399 -15.8431955)"
1998337920,1998337983,0,189172629,nan,residential,False,42.37854894199283,"LINESTRING (-70.0192195 -15.8437643, -70.0191076 -15.8441299)"
1998337920,1998338020,0,"[189172571, 189172670]",nan,residential,False,112.27079967537486,"LINESTRING (-70.0192195 -15.8437643, -70.0197766 -15.8439424, -70.0198207 -15.8439612, -70.0198395 -15.8439773, -70.0198502 -15.8439992, -70.0198536 -15.844016, -70.0197666 -15.8443383)"
1998337922,1998337898,0,189172583,nan,residential,False,35.50847641739572,"LINESTRING (-70.027062 -15.8437978, -70.0267573 -15.8436711)"
1998337922,1998337818,0,676139565,Jirón Salcedo,residential,False,53.61032456252144,"LINESTRING (-70.027062 -15.8437978, -70.0272046 -15.8433356)"
1998337922,1998337998,0,676139565,Jirón Salcedo,residential,False,52.39609282357963,"LINESTRING (-70.027062 -15.8437978, -70.0268345 -15.8442151)"
1998337926,1998337914,0,189172550,nan,residential,False,57.760832737211274,"LINESTRING (-70.0383325 -15.8437946, -70.0377949 -15.843746)"
1998337926,1998337903,0,189172550,nan,residential,False,107.11472036436311,"LINESTRING (-70.0383325 -15.8437946, -70.0389759 -15.8438788, -70.0389992 -15.8438761, -70.0390195 -15.8438676, -70.0392663 -15.8436929)"
1998337926,1998337793,0,189172672,nan,residential,False,57.50922602537577,"LINESTRING (-70.0383325 -15.8437946, -70.038344 -15.8435271, -70.0383598 -15.8432781)"
1998337926,10906744363,0,"[189172672, 584277470]",nan,residential,False,77.54893272859292,"LINESTRING (-70.0383325 -15.8437946, -70.0382815 -15.8442337, -70.0382844 -15.8444354, -70.038259 -15.8444834)"
1998337944,1998337673,0,189172723,nan,residential,False,179.97419917972297,"LINESTRING (-70.0336012 -15.8439655, -70.0329617 -15.8432041, -70.032741 -15.8429751, -70.0325011 -15.8427429)"
1998337944,1998337745,0,189172764,Avenida Francisco Choquehuanca,residential,False,158.77001968649083,"LINESTRING (-70.0336012 -15.8439655, -70.0340265 -15.8436428, -70.0343903 -15.8434001, -70.0345076 -15.843319, -70.0346247 -15.8432195, -70.0347317 -15.8430579)"
1998337944,1998338021,0,189172764,Avenida Francisco Choquehuanca,residential,False,65.20009380677178,"LINESTRING (-70.0336012 -15.8439655, -70.0332958 -15.8442265, -70.0332291 -15.8443067, -70.0331663 -15.8443743)"
1998337948,1998337895,0,189172602,nan,residential,False,40.84751831622147,"LINESTRING (-70.0367783 -15.8439676, -70.0368282 -15.8436034)"
1998337957,1998338129,0,23782015,Avenida El Sol,secondary,True,93.57775515469507,"LINESTRING (-70.0208016 -15.8439688, -70.0205241 -15.8447669)"
1998337957,9943452600,0,676139568,Calle Acora,residential,False,12.528633676425358,"LINESTRING (-70.0208016 -15.8439688, -70.0206983 -15.8439157)"
1998337957,1998338040,0,676139568,Calle Acora,residential,False,101.05414778090767,"LINESTRING (-70.0208016 -15.8439688, -70.021605 -15.8444469)"
1998337960,1998337918,0,189172485,Avenida Circunvalación,trunk,True,52.74214810015524,"LINESTRING (-70.029966 -15.8439718, -70.0304184 -15.8437832)"
1998337960,255151025,0,189172733,Jirón Cusco,residential,False,5.848412110039768,"LINESTRING (-70.029966 -15.8439718, -70.0299856 -15.8440209)"
1998337960,1998337907,0,189172733,Jirón Cusco,residential,False,35.999587695783404,"LINESTRING (-70.029966 -15.8439718, -70.029857 -15.8436655)"
1998337966,255151167,0,23562942,Avenida Simón Bolívar,tertiary,True,50.66863305037166,"LINESTRING (-70.0186512 -15.8439997, -70.0185125 -15.8444354)"
1998337966,1998337983,0,189172640,nan,residential,False,50.92276461663682,"LINESTRING (-70.0186512 -15.8439997, -70.0191076 -15.8441299)"
1998337968,1998337974,0,189172515,nan,residential,False,11.71096817886509,"LINESTRING (-70.0286315 -15.8440174, -70.028529 -15.8440544)"
1998337968,1998337907,0,189172515,nan,residential,False,136.81530117638198,"LINESTRING (-70.0286315 -15.8440174, -70.0292193 -15.8438553, -70.029857 -15.8436655)"
1998337968,1861719206,0,676142079,Jirón Ilave,residential,False,46.06249678038239,"LINESTRING (-70.0286315 -15.8440174, -70.0286214 -15.8438234, -70.0286115 -15.8436036)"
1998337974,1998337968,0,189172515,nan,residential,False,11.71096817886509,"LINESTRING (-70.028529 -15.8440544, -70.0286315 -15.8440174)"
1998337974,1998338001,0,"[189172515, 676142076]",nan,residential,False,69.7110002133424,"LINESTRING (-70.028529 -15.8440544, -70.0283921 -15.844121, -70.0283313 -15.8441649, -70.0282819 -15.8441885, -70.0282275 -15.8441973, -70.0279159 -15.8442112)"
1998337974,1998338046,0,189172590,Jirón Ilave,residential,False,54.86408314281171,"LINESTRING (-70.028529 -15.8440544, -70.0286076 -15.8442716, -70.0287047 -15.8445179)"
1998337976,1998337897,0,189172759,nan,residential,False,93.96512288930792,"LINESTRING (-70.0266242 -15.8440902, -70.0258768 -15.8436462)"
1998337976,1998337998,0,189172759,nan,residential,False,26.437657307132806,"LINESTRING (-70.0266242 -15.8440902, -70.0268345 -15.8442151)"
1998337976,1998338023,0,1083041045,Jirón Lima,residential,False,39.847431659798616,"LINESTRING (-70.0266242 -15.8440902, -70.0264763 -15.8444191)"
1998337983,1998337920,0,189172629,nan,residential,False,42.37854894199283,"LINESTRING (-70.0191076 -15.8441299, -70.0192195 -15.8437643)"
1998337983,1998337966,0,189172640,nan,residential,False,50.92276461663682,"LINESTRING (-70.0191076 -15.8441299, -70.0186512 -15.8439997)"
1998337983,1998338020,0,189172640,nan,residential,False,74.20466850957908,"LINESTRING (-70.0191076 -15.8441299, -70.0197666 -15.8443383)"
1998337994,1998337905,0,189172570,nan,residential,False,66.90793305990604,"LINESTRING (-70.0372728 -15.8443007, -70.0372893 -15.843898, -70.0372906 -15.8436993)"
1998337998,1998337976,0,189172759,nan,residential,False,26.437657307132806,"LINESTRING (-70.0268345 -15.8442151, -70.0266242 -15.8440902)"
1998337998,1998338028,0,189172759,nan,residential,False,45.652802366336715,"LINESTRING (-70.0268345 -15.8442151, -70.0271991 -15.8444285)"
1998337998,1998337922,0,676139565,Jirón Salcedo,residential,False,52.39609282357963,"LINESTRING (-70.0268345 -15.8442151, -70.027062 -15.8437978)"
1998337998,1998338023,0,676139565,Jirón Salcedo,residential,False,44.52789305032002,"LINESTRING (-70.0268345 -15.8442151, -70.0264763 -15.8444191)"
1998338001,1998338032,0,23770175,Jirón Áncash,residential,False,24.98286936073968,"LINESTRING (-70.0279159 -15.8442112, -70.0278793 -15.8444331)"
1998338001,1998337865,0,23770175,Jirón Áncash,residential,False,77.32272110031266,"LINESTRING (-70.0279159 -15.8442112, -70.0279661 -15.8435175)"
1998338001,1998337974,0,"[189172515, 676142076]",nan,residential,False,69.71100021334239,"LINESTRING (-70.0279159 -15.8442112, -70.0282275 -15.8441973, -70.0282819 -15.8441885, -70.0283313 -15.8441649, -70.0283921 -15.844121, -70.028529 -15.8440544)"
1998338011,10907243655,0,189172645,nan,residential,False,5.705885078514684,"LINESTRING (-70.0294736 -15.8442489, -70.0294542 -15.8442011)"
1998338011,1998338114,0,189172645,nan,residential,False,51.36910987678427,"LINESTRING (-70.0294736 -15.8442489, -70.0296633 -15.8446733)"
1998338011,1998338061,0,1173891226,Avenida Circunvalación,trunk,True,88.46808192839762,"LINESTRING (-70.0294736 -15.8442489, -70.0287133 -15.844562)"
1998338017,1998338032,0,189172600,Jirón Saenz Peña,residential,False,69.44483717865747,"LINESTRING (-70.0272452 -15.8442992, -70.0278793 -15.8444331)"
1998338017,1998337847,0,1083040185,Jirón Ayacucho,residential,False,101.89391905177897,"LINESTRING (-70.0272452 -15.8442992, -70.0274991 -15.843416)"
1998338017,1998338028,0,1083040185,Jirón Ayacucho,residential,False,15.19971352017305,"LINESTRING (-70.0272452 -15.8442992, -70.0271991 -15.8444285)"
1998338020,1998337983,0,189172640,nan,residential,False,74.20466850957908,"LINESTRING (-70.0197666 -15.8443383, -70.0191076 -15.8441299)"
1998338020,1998338069,0,189172670,nan,residential,False,22.453476225122184,"LINESTRING (-70.0197666 -15.8443383, -70.019708 -15.8445322)"
1998338020,1998337920,0,"[189172571, 189172670]",nan,residential,False,112.27079967537486,"LINESTRING (-70.0197666 -15.8443383, -70.0198536 -15.844016, -70.0198502 -15.8439992, -70.0198395 -15.8439773, -70.0198207 -15.8439612, -70.0197766 -15.8439424, -70.0192195 -15.8437643)"
1998338021,1998337801,0,189172619,nan,residential,False,180.04550977395274,"LINESTRING (-70.0331663 -15.8443743, -70.0323411 -15.8436608, -70.0322256 -15.8435609, -70.0319367 -15.8432699)"
1998338021,1998337944,0,189172764,Avenida Francisco Choquehuanca,residential,False,65.20009380677178,"LINESTRING (-70.0331663 -15.8443743, -70.0332291 -15.8443067, -70.0332958 -15.8442265, -70.0336012 -15.8439655)"
1998338021,1998338206,0,189172764,Avenida Francisco Choquehuanca,residential,False,140.87367016051198,"LINESTRING (-70.0331663 -15.8443743, -70.0330413 -15.844437, -70.0325849 -15.8446283, -70.0324954 -15.8446937, -70.0323741 -15.8448156, -70.0321869 -15.8450365, -70.0321115 -15.8450906)"
1998338023,1998337998,0,676139565,Jirón Salcedo,residential,False,44.52789305032002,"LINESTRING (-70.0264763 -15.8444191, -70.0268345 -15.8442151)"
1998338023,1998338106,0,676139565,Jirón Salcedo,residential,False,56.440134992925834,"LINESTRING (-70.0264763 -15.8444191, -70.0260448 -15.8447112)"
1998338023,1998337976,0,1083041045,Jirón Lima,residential,False,39.847431659798616,"LINESTRING (-70.0264763 -15.8444191, -70.0266242 -15.8440902)"
1998338026,1998337896,0,189172504,Avenida Simón Bolívar,tertiary,True,93.17572435000942,"LINESTRING (-70.0184299 -15.8444111, -70.0186857 -15.8436101)"
1998338026,255151170,0,189172507,Jirón Echenique,residential,False,90.66074043173909,"LINESTRING (-70.0184299 -15.8444111, -70.0176196 -15.8441721)"
1998338026,255151167,0,189172507,Jirón Echenique,residential,False,9.239675109429847,"LINESTRING (-70.0184299 -15.8444111, -70.0185125 -15.8444354)"
1998338028,1998337998,0,189172759,nan,residential,False,45.652802366336715,"LINESTRING (-70.0271991 -15.8444285, -70.0268345 -15.8442151)"
1998338028,1998338017,0,1083040185,Jirón Ayacucho,residential,False,15.19971352017305,"LINESTRING (-70.0271991 -15.8444285, -70.0272452 -15.8442992)"
1998338028,1998338085,0,1083040185,Jirón Ayacucho,residential,False,23.954764443604244,"LINESTRING (-70.0271991 -15.8444285, -70.0271224 -15.8446309)"
1998338032,1998338001,0,23770175,Jirón Áncash,residential,False,24.98286936073968,"LINESTRING (-70.0278793 -15.8444331, -70.0279159 -15.8442112)"
1998338032,1998338017,0,189172600,Jirón Saenz Peña,residential,False,69.44483717865747,"LINESTRING (-70.0278793 -15.8444331, -70.0272452 -15.8442992)"
1998338032,1998338108,0,676139558,Jirón Áncash,residential,False,30.734947486307693,"LINESTRING (-70.0278793 -15.8444331, -70.0278238 -15.8447043)"
1998338040,1998337957,0,676139568,Calle Acora,residential,False,101.05414778090767,"LINESTRING (-70.021605 -15.8444469, -70.0208016 -15.8439688)"
1998338040,1998338247,0,189172674,nan,residential,False,99.0966498654364,"LINESTRING (-70.021605 -15.8444469, -70.0214052 -15.8447708, -70.0212791 -15.8449607, -70.021121 -15.8452067)"
